us,state,county,time zone,egrid,egrid_agg,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,IECC Climate Zone,IECC Climate Zone by state,electric utility territory,north america,CA building climate zone,CA forecast climate zone,gas utility territory,VISION Region,SqMi,pop_x_transit_share,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),CDD_res_sq_ft,HDD_res_sq_ft,CDD_com_sq_ft,HDD_com_sq_ft,SEDS Industrial Data (Allocation),Rail Fuel Use,Aviation Fuel Use,Marine Fuel Use,BUSES VMT Share,HDV VMT Share,LDV VMT Share,MDV VMT Share,BOM VOS,Bulk Chemicals VOS,Computer and Electronic Products VOS,Electrical Equipment VOS,Fabricated Metal Products VOS,Food and Kindred Products VOS,Glass and Cement VOS,Iron and Steel and Aluminum Manufacturing VOS,Machinery VOS,Paper and Allied Products VOS,Plastic and Rubber Products VOS,Transportation Equipment VOS,Wood Products VOS,Military Fuel Sales - Diesel Fule,Steel Production Facility GHGs,Domestic Shipping Ton-Miles Allocation,2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV,Households 2010 (complete count),Employment in construction (NAICS 23) 2007,Employment in manufacturing (NAICS 31-33) 2007,Employment in mining (NAICS 21) 2006,"Employment in farming (NAICS, no code) 2007",Cropland - harvested cropland (NAICS) 2007 (acres) (adjusted),"Farm earnings (NAICS, no code) 2007","Earnings in agriculture, forestry, fishing, and hunting (NAICS 11) 2007",Earnings in mining (NAICS 21) 2007,Earnings in utilities (NAICS 22) 2007,Earnings in construction (NAICS 23) 2007,Earnings in manufacturing (NAICS 31-33) 2007,Earnings in wholesale trade (NAICS 42) 2007,Earnings in retail trade (NAICS 44-45) 2007,Earnings in transportation and warehousing (NAICS 48-49) 2007,"Employment in all industries (NAICS, no code) 2007",Employment in utilities (NAICS 22) 2007,Employment in transportation and warehousing (NAICS 48-49) 2007,Total housing units 2010 (complete count),Vacant housing units 2010 (complete count),Owner-occupied housing units 2010 (complete count),Renter-occupied housing units 2010 (complete count),Resident population (April 1 - complete count) 2010,"Public supply water use: population served, total 2005",Irrigation water use: total withdrawals 2005,Thermoelectric power water use: total self-supplied withdrawals 2005
us,kentucky,"montgomery, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,196.1166848,0,158.9262192,8875.065416,9033.991635,72.73181744,0,0.715269225,0,34.29399661,31176.67329,6.198999954,1318.883465,0,2358.242636,20.70388132,6.7828932,20692565276,87606525246,7033454981,29777678268,4020.0505,0.00164608,9.66E-07,0.000331158,0.013512837,0.00932433,0.009520454,0.010607442,717511.9687,3208394.435,102958.7767,440681.3944,465674.5161,1060863.634,430356.3761,739111.5629,563819.2571,361895.7345,436423.9226,1162753.058,234218.043,4635.175716,15400.20382,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10435,872,3709,0,992,32107,-4922,0,0,0,27256,173329,12390,45854,0,14710,0,0,11699,1264,7083,3352,26499,23.04,0.02,0
us,kentucky,"morgan, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,391.8024248,0,81.45556942,17730.62885,17812.08442,36.35353936,0,1.428966726,0,68.51263594,62284.83927,12.38437829,2634.868829,0,4711.303295,41.36226815,13.55088174,10193299277,44613869336,2273247662,9949514032,209.5735642,0.00164608,9.66E-07,0.000331158,0.006293472,0.004342716,0.004434059,0.004940313,334174.2375,167260.2514,5367.454413,22973.63442,24276.57765,55305.01992,22435.36981,38531.41761,29393.06641,18866.37468,22751.68359,60616.72674,12210.27201,2158.788115,802.8445423,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,435,261,13,822,20255,-6365,0,0,0,15182,9036,2655,12952,0,5071,0,0,5830,970,3764,1096,13923,7.12,0.02,0
us,kentucky,"muhlenberg, kentucky",US/Central,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,475.8517627,0,189.2330519,21534.198,21723.43105,85.16920561,0,1.735508236,0,83.20994592,75646.16419,15.04107138,3200.100095,0,5721.970655,50.23528943,16.4578128,32605796382,90927604447,8452687689,23571963515,756.8166196,3.11E+11,182638565.6,62615389055,0.015606776,0.010769222,0.010995737,0.012251164,828697.1008,604013.8627,19383.06828,82962.88896,87668.10594,199718.6925,81019.0961,139145.4945,106144.8816,68130.66315,82161.37529,218900.4438,44094.00021,5353.439169,2899.249697,19276371.93,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,12052,936,699,814,1095,55467,46819,1928,64780,0,53235,32631,0,34092,18908,13336,0,413,13699,1647,9463,2589,31499,29.97,0.02,491.71
us,kentucky,"nelson, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,422.9492396,0,266.0723094,19140.14696,19406.21927,116.4822321,0,1.54256419,0,73.95913205,67236.24904,13.36888965,2844.330962,0,5085.834134,44.65041244,14.62812572,39244521215,1.30533E+11,11312048000,37625424110,5237.646004,3.14E+11,184377244.5,63211473782,0.021788882,0.015035091,0.015351333,0.017104056,1156957.967,4180155.024,134142.9978,574155.2611,606718.3157,1382178.7,560702.9945,962974.1527,734589.1996,471506.9494,568608.2835,1514928.458,305158.1559,7474.026506,20064.62754,19459878.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16826,2142,4090,0,1490,75950,-7457,0,0,6373,68678,225827,27344,53212,19088,20448,71,498,18075,1249,12806,4020,43437,39.03,0.09,0
us,kentucky,"nicholas, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,190.0170358,0,42.10076524,8599.03187,8641.132635,19.97651108,0,0.69302282,0,33.22737985,30207.01197,6.006197777,1277.863364,0,2284.896239,20.05994626,6.571930691,5571585843,23588533819,1196787071,5066861232,2.32E-12,0.00164608,9.66E-07,0.000331158,0.003637524,0.002510019,0.002562813,0.00285542,193147.2084,1.85E-09,5.94E-11,2.54E-10,2.69E-10,6.12E-10,2.48E-10,4.26E-10,3.25E-10,2.09E-10,2.52E-10,6.71E-10,1.35E-10,1247.743995,8.88E-12,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,0,797,33328,-7820,0,0,290,0,0,0,3305,0,2503,0,0,3261,452,2108,701,7135,6.68,0.06,0
us,kentucky,"ohio, kentucky",US/Central,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,602.8283967,0,147.0727214,27280.39922,27427.47194,64.86490657,0,2.198612529,0,105.413749,95831.64223,19.05464192,4054.017156,0,7248.825509,63.64011097,20.84942766,24679748481,68824278402,6577833896,18343569088,2540.163336,0.00164608,9.66E-07,0.000331158,0.01188249,0.008199334,0.008371796,0.009327637,630942.9636,2027299.386,65056.92145,278454.8903,294247.3813,670331.606,271930.7849,467025.0021,356262.4412,228672.3205,275764.7067,734712.8315,147996.1721,4075.934103,9730.980518,1.02E-07,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,9176,467,2716,147,1090,62713,11112,2054,1389,0,9472,109522,6504,20101,0,10378,0,0,10219,1043,7067,2109,23842,22.29,0.02,13.68
us,kentucky,"oldham, kentucky",US/Eastern,RFCW,RFC_agg,RFCW (egrid with wecc detail),ECAR,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,RFC egrid,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,1.083981853,0,0.631392348,49.05452009,49.68591244,0.742161402,0,0.003953457,0,0.189550777,172.3206168,0.034263293,7.289771107,0,13.03454739,0.114435096,0.037490605,242469074,1026546142,50479880.78,213717675.5,5.999940541,1.75E-05,1.03E-08,3.52E-06,0.000133904,9.24E-05,9.43E-05,0.000105113,7110.088859,4788.540802,153.6663627,657.7186439,695.0209727,1583.342977,642.3085151,1103.126797,841.5023688,540.1307495,651.3643512,1735.413326,349.5713131,45.93165361,22.98486231,1.09E-09,0,0,0,0,0,2.666127448,0,0,0,0,0,0,0,0,0,103.4042364,10.37714276,5.119390428,0,2.894956749,106.5705953,35.58029564,0,0,0,369.8200815,258.6941866,243.394553,297.387625,0,109.1356122,0,0,110.0935023,6.689265871,88.55161822,14.85261818,320.9783296,0.132774211,0.000638593,0
us,kentucky,"oldham, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,202.6102972,30.12872657,399.4807472,9168.927384,9568.408131,143.422691,0,0.738952479,0,35.42950388,32208.96299,6.404254816,1362.552968,0,2436.326323,21.38940679,7.00748133,46857148551,1.9838E+11,9755236961,41300940783,1121.46687,0.003274639,1.92E-06,0.000658791,0.025028331,0.017270425,0.017633684,0.019646991,1328968.02,895040.5142,28722.24045,122936.1632,129908.4532,295947.3817,120055.8098,206188.7361,157287.73,100957.4574,121748.4632,324371.3065,65339.42192,8585.22305,4296.169508,2.03E-07,0,0,0,0,0,498.3338726,0,0,0,0,0,0,0,0,0,19327.59576,1939.622857,956.8806096,0,541.1050433,19919.4294,6650.419704,0,0,0,69124.17992,48353.30581,45493.60545,55585.61237,0,20398.86439,0,0,20577.9065,1250.310734,16551.44838,2776.147382,59995.02167,24.81722579,0.119361407,0
us,kentucky,"owen, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,344.8369966,0,61.22718816,15605.25514,15666.48232,31.87583223,0,1.257676223,0,60.30001376,54818.74422,10.8998606,2319.026622,0,4146.558508,36.40416551,11.92653507,8465530781,35840686073,1776294035,7520331390,2.32E-12,0.00164608,9.66E-07,0.000331158,0.005563119,0.003838747,0.003919489,0.004366993,295393.5235,1.85E-09,5.94E-11,2.54E-10,2.69E-10,6.12E-10,2.48E-10,4.26E-10,3.25E-10,2.09E-10,2.52E-10,6.71E-10,1.35E-10,1908.262087,8.88E-12,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296,304,0,0,1073,37891,-10283,0,0,0,6266,0,2489,6288,0,3715,0,0,5634,1338,3272,1024,10841,6.45,0.35,0
us,kentucky,"owsley, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,194.149712,0,27.10817524,8786.052019,8813.160194,14.18146746,0,0.708095358,0,33.95004138,30863.98358,6.136826436,1305.655586,0,2334.590395,20.49622958,6.714863463,3481228044,15236583257,653149644,2858694921,21.63923588,0.00164608,9.66E-07,0.000331158,0.00247854,0.00171028,0.001746253,0.00194563,131606.8911,17270.2318,554.2092704,2372.111655,2506.645302,5710.445284,2316.533868,3978.509587,3034.941452,1948.022087,2349.194421,6258.898411,1260.755177,850.1893934,82.89663103,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,41,0,298,4840,-2377,0,0,362,0,933,0,0,0,1457,0,0,2328,414,1398,516,4755,4.55,0,0
us,kentucky,"pendleton, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,290.4788566,0,88.59745079,13145.3316,13233.92905,39.86643667,0,1.059423307,0,50.79466305,46177.42962,9.181668661,1953.468474,0,3492.918643,30.66562021,10.04650401,11617166448,49183828689,2124858867,8996057257,388.091462,0.00164608,9.66E-07,0.000331158,0.007114473,0.004909235,0.005012494,0.00558479,377768.1606,309735.0362,9939.532392,42542.91995,44955.72972,102414.6634,41546.1535,71353.05565,54430.52016,34937.03492,42131.90809,112250.9615,22611.1644,2440.407799,1486.719536,1.02E-07,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5494,0,424,0,927,31353,-8068,0,0,0,0,16733,3475,6948,0,4444,0,0,6339,845,4215,1279,14877,12.91,0.27,0
us,kentucky,"perry, kentucky",US/Eastern,RFCW,RFC_agg,RFCW (egrid with wecc detail),ECAR,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,RFC egrid,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,340.8064553,0,170.1185421,15422.857,15592.97554,81.92224947,0,1.242976188,0,59.59521207,54178.00899,10.7724603,2291.921257,0,4098.092493,35.9786645,11.78713474,20928972723,91601593269,7301951711,31959065528,547.1517838,0.003221834,1.89E-06,0.000648168,0.01434447,0.009898187,0.010106381,0.011260267,761670.519,436680.7676,14013.27628,59979.24927,63380.95556,144389.5866,58573.95542,100597.296,76739.01416,49256.07196,59399.7831,158257.3178,31878.41049,4920.442929,2096.055507,2.00E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11077.21155,472.6824965,666.4529609,1969.999721,43.0601032,841.6292898,87.09884511,1280.059431,166261.9089,0,11361.01677,23591.06472,33850.13431,57760.23525,0,16010.52928,0,0,12517.76773,1440.55618,8195.12055,2882.090998,28098.67461,20.05230715,0,0
us,kentucky,"perry, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,7.438971891,0,0.71478379,336.6432704,337.3580542,0.358711345,0,0.027131132,0,1.300817812,1182.57351,0.235136477,50.02703893,0,89.45134221,0.785326304,0.25728434,91641281.74,401094097.1,31972912.52,139938532.4,11.94298604,7.03E-05,4.12E-08,1.41E-05,0.000313105,0.000216053,0.000220598,0.000245784,16625.40569,9531.673785,305.8755688,1309.200405,1383.451339,3151.671745,1278.526275,2195.793084,1675.025107,1075.139655,1296.552075,3454.370421,695.827781,107.4012422,45.75176835,4.36E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.7884522,10.31750353,14.54703913,43.00027868,0.939896802,18.37071021,1.901154894,27.94056856,3629.09108,0,247.9832266,514.9352796,738.8656925,1260.764753,0,349.4707199,0,0,273.2322725,31.44382027,178.8794504,62.90900184,613.3253857,0.437692851,0,0
us,kentucky,"pike, kentucky",US/Eastern,RFCW,RFC_agg,RFCW (egrid with wecc detail),ECAR,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,RFC egrid,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,597.3486238,0,328.0857597,27032.41755,27360.50331,165.3844839,0,2.178626912,0,104.4555271,94960.52262,18.88143324,4017.165718,0,7182.93293,63.06161573,20.65990419,38324180029,1.67737E+11,11051420769,48369681769,448.8912558,7.09718E+11,416672139.2,1.42544E+11,0.025966617,0.017917874,0.018294751,0.020383535,1378789.568,358259.2326,11496.69502,49207.84566,51998.65482,118459.3101,48054.92222,82531.48005,62957.79975,40410.39553,48732.4432,129836.5979,26153.51013,8907.073613,1719.634325,43977169.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20052.16606,889.0233755,430.6324198,4033.240225,33.01015065,770.4869254,-74.27283896,711.2187004,323250.3998,0,29007.66988,19354.45151,0,82099.99582,43136.76459,22974.31462,0,826.7542276,22734.99103,2682.824971,15039.12454,5013.041515,48783.00082,28.23868342,0.007502307,0
us,kentucky,"pike, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,198.8712943,0,76.89882276,8999.722527,9076.62135,40.05197702,0,0.725315731,0,34.77568213,31614.57362,6.286069671,1337.408197,0,2391.365966,20.99468324,6.878164145,9281155898,40621614777,2676377133,11713924653,149.4463726,2.36282E+11,138719877,47456167647,0.008644892,0.005965278,0.00609075,0.006786155,459031.2175,119272.8575,3827.518014,16382.43994,17311.56543,39437.86826,15998.60483,27476.65535,20960.12048,13453.56353,16224.16738,43225.63281,8707.11374,2965.372627,572.5063897,14641025.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6675.833941,295.9766245,143.3675802,1342.759775,10.98984935,256.5130746,-24.72716104,236.7812996,107617.6002,0,9657.330116,6443.548489,0,27333.00418,14361.23541,7648.685378,0,275.2457724,7569.00897,893.175029,5006.875456,1668.958485,16240.99918,9.40131658,0.002497693,0
us,kentucky,"powell, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,180.0305899,0,77.10730136,8147.105198,8224.2125,35.77836428,0,0.656600639,0,31.48109731,28619.46646,5.690538873,1210.704579,0,2164.812308,19.00568517,6.226539395,9234222781,40416198662,2107830904,9225520607,499.0476297,0.00164608,9.66E-07,0.000331158,0.006259804,0.004319484,0.004410338,0.004913884,332386.4741,398288.9364,12781.26567,54706.03052,57808.66769,131695.2317,53424.28644,91753.04478,69992.32071,44925.60691,54177.50949,144343.7483,29075.744,2147.239043,1911.775788,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4834,0,585,0,300,7629,221,0,0,0,0,21517,0,10173,0,4702,0,0,5598,764,3489,1345,12613,13.12,0,0
us,kentucky,"pulaski, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,676.5253853,0,380.4317592,30615.48311,30995.91487,196.5676321,0,2.46739735,0,118.3007927,107547.254,21.38411037,4549.628938,0,8135.009064,71.42024303,23.39831229,46169649664,2.02075E+11,15404379692,67421642802,3898.239924,1.02E+12,595700390.1,2.04E+11,0.033308786,0.022984228,0.023467669,0.026147065,1768648.094,3111177.653,99839.04774,427328.4143,451564.2255,1028718.662,417316.2519,716715.9227,546735.1065,350930.0196,423199.9471,1127520.759,227121.0589,11425.58599,14933.56597,62872494.89,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,25722,2132,3917,0,2192,70550,-7381,0,0,18523,58760,168077,60140,101762,61671,34363,237,1512,31443,5721,18560,7162,63063,56.24,0.03,123.83
us,kentucky,"robertson, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,114.8485803,0,15.24276432,5197.358216,5212.60098,7.798879404,0,0.418871322,0,20.08302775,18257.4811,3.630218126,772.3559763,0,1381.018749,12.12447263,3.9721539,1781970413,7544363586,434630222.8,1840102621,2.32E-12,0.00164608,9.66E-07,0.000331158,0.001168048,0.000805994,0.000822947,0.000916906,62021.63831,1.85E-09,5.94E-11,2.54E-10,2.69E-10,6.12E-10,2.48E-10,4.26E-10,3.25E-10,2.09E-10,2.52E-10,6.71E-10,1.35E-10,400.663967,8.88E-12,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,345,12203,-5238,0,0,71,0,0,0,0,0,909,0,0,1095,193,705,197,2282,0.71,0.02,0
us,kentucky,"rockcastle, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,325.1404153,0,101.4516459,14713.90595,14815.35759,48.38892344,0,1.18583961,0,56.85576579,51687.5783,10.27727662,2186.567237,0,3909.713194,34.3248132,11.24530896,12487029552,54653031342,2523838364,11046295408,278.6660441,0.00164608,9.66E-07,0.000331158,0.008740934,0.00603155,0.006158416,0.006861546,464130.8854,222402.8243,7137.003627,30547.6115,32280.11072,73538.0494,29831.89113,51234.50449,39083.41001,25086.26514,30252.48764,80600.92649,16235.77005,2998.316826,1067.527355,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6750,0,265,0,926,18988,-7046,0,0,0,0,12015,1022,8499,0,5630,0,0,7703,953,5151,1599,17056,15.88,0.01,0
us,kentucky,"rowan, kentucky",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,278.6564232,0,142.6351053,12610.31914,12752.95425,64.67936622,0,1.016304983,0,48.72733007,44298.01715,8.807976519,1873.962684,0,3350.757529,29.41753539,9.63761324,17082543416,74766602964,5867139699,25679203249,948.5314361,2.85E+11,167425124.6,57399647688,0.011478465,0.007920543,0.00808714,0.009010481,609489.8027,757021.0825,24293.13669,103978.8321,109875.9624,250310.9119,101542.6427,174393.469,133033.2267,85389.34543,102974.2811,274351.7345,55263.77759,3937.345237,3633.680085,17670687.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8864,0,1052,0,474,10901,-823,0,0,0,0,40897,0,35189,17333,13088,0,523,10102,1238,5802,3062,23333,21.12,0.13,0
us,kentucky,"russell, kentucky",US/Central,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,east south central,south,PADD 2 (Midwest),eastern interconnection,east (o&g producing region),4A,Kentucky 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,281.9534669,0,105.9190446,12759.52357,12865.44262,61.5437343,0,1.028329834,0,49.3038685,44822.14825,8.912191893,1896.135282,0,3390.403462,29.76560165,9.751644819,15869650644,52784635989,5156474931,17151143295,1661.907232,0.003292159,1.93E-06,0.000662316,0.009583949,0.00661326,0.006752361,0.007523304,508893.7308,1326364.909,42563.62837,182179.7006,192511.9712,438565.8702,177911.2908,305552.0948,233085.4552,149609.349,180419.6423,480687.423,96826.8084,3287.487827,6366.514573,2.04E-07,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,7401,0,1933,11,1067,30270,-4982,0,124,0,0,71655,4408,26069,0,9321,0,0,9993,2592,5512,1889,17565,16.17,0.02,0
